144.5;163.7185106
145.5;164.3125939
146.5;164.9160089
147.5;165.5285004
148.5;166.1496863
149.5;166.7790531
150.5;167.4159536
151.5;168.0596069
152.5;168.7091009
153.5;169.3633976
154.5;170.0213408
155.5;170.6816665
156.5;171.3430163
157.5;172.0039535
158.5;172.662978
159.5;173.3185527
160.5;173.9691164
161.5;174.6131123
162.5;175.2490052
163.5;175.8753066
164.5;176.490594
165.5;177.0935299
166.5;177.6828795
167.5;178.2575211
168.5;178.8164693
169.5;179.3588685
170.5;179.8840066
171.5;180.3913154
172.5;180.8803698
173.5;181.3508837
174.5;181.8027041
175.5;182.2358034
176.5;182.6502694
177.5;183.0462946
178.5;183.4241646
179.5;183.7842466
180.5;184.1269767
181.5;184.4528488
182.5;184.7624031
183.5;185.0562159
184.5;185.3348893
185.5;185.5990431
186.5;185.8493063
187.5;186.0863109
188.5;186.3106859
189.5;186.5230505
190.5;186.7240141
191.5;186.914169
192.5;187.0940877
193.5;187.2643258
194.5;187.4254148
195.5;187.5778643
196.5;187.7221607
197.5;187.8587671
198.5;187.9881233
199.5;188.1106465
200.5;188.2267311
201.5;188.3367503
202.5;188.4410559
203.5;188.5399798
204.5;188.6338345
205.5;188.7229142
206.5;188.8074955
207.5;188.8878386
208.5;188.9641878
209.5;189.0367727
210.5;189.1058089
211.5;189.1714988
212.5;189.2340323
213.5;189.2935878
214.5;189.3503326
215.5;189.4044237
216.5;189.4560086
217.5;189.5052256
218.5;189.5522044
219.5;189.5970671
220.5;189.6399279
221.5;189.6808943
222.5;189.7200672
223.5;189.7575413
224.5;189.7934056
225.5;189.8277438
226.5;189.8606344
227.5;189.8921514
228.5;189.9223642
229.5;189.9513383
230.5;189.9791351
231.5;190.0058126
232.5;190.0314253
233.5;190.0560245
234.5;190.0796588
235.5;190.1023738
236.5;190.1242124
237.5;190.1452154
238.5;190.1654212
239.5;190.1848658
240;190.1943135
24;91.47728689
24.5;91.94741225
25.5;92.95684975
26.5;93.9320912
27.5;94.87214661
28.5;95.77649339
29.5;96.64504712
30.5;97.47813528
31.5;98.27646264
32.5;99.04107435
33.5;99.77332166
34.5;100.4748164
35.5;101.1474075
36.5;101.7931359
37.5;102.448488
38.5;103.0991159
39.5;103.7460086
40.5;104.3900531
41.5;105.0320405
42.5;105.6726719
43.5;106.3125633
44.5;106.9522508
45.5;107.5921959
46.5;108.2327896
47.5;108.8743573
48.5;109.5171624
49.5;110.1614111
50.5;110.8072554
51.5;111.4547971
52.5;112.1040915
53.5;112.7551501
54.5;113.4079442
55.5;114.0624076
56.5;114.7184401
57.5;115.3759096
58.5;116.0346553
59.5;116.6944901
60.5;117.3552032
61.5;118.0165629
62.5;118.6783183
63.5;119.3402023
64.5;120.0019338
65.5;120.6632194
66.5;121.3237564
67.5;121.9832342
68.5;122.6413368
69.5;123.297745
70.5;123.9521353
71.5;124.6041916
72.5;125.2535916
73.5;125.9000218
74.5;126.5431735
75.5;127.1827453
76.5;127.8184451
77.5;128.4499914
78.5;129.0771148
79.5;129.69956
80.5;130.3170863
81.5;130.9294701
82.5;131.5365053
83.5;132.1380052
84.5;132.7338033
85.5;133.323755
86.5;133.9077383
87.5;134.4856552
88.5;135.0574328
89.5;135.6230245
90.5;136.1824107
91.5;136.7356
92.5;137.2826306
93.5;137.8235707
94.5;138.3585197
95.5;138.8876092
96.5;139.411004
97.5;139.9289024
98.5;140.4415378
99.5;140.9491785
100.5;141.4521292
101.5;141.9507308
102.5;142.4453609
103.5;142.936434
104.5;143.4244013
105.5;143.9097502
106.5;144.3930034
107.5;144.8747179
108.5;145.3554829
109.5;145.8359173
110.5;146.3166671
111.5;146.798401
112.5;147.2818057
113.5;147.7675803
114.5;148.2564292
115.5;148.7490543
116.5;149.2461456
117.5;149.7483713
118.5;150.2563656
119.5;150.7707169
120.5;151.2919534
121.5;151.8205297
122.5;152.3568114
123.5;152.9010603
124.5;153.4534201
125.5;154.0139039
126.5;154.5823786
127.5;155.1585578
128.5;155.741993
129.5;156.3320686
130.5;156.9280012
131.5;157.5288429
132.5;158.1334886
133.5;158.740688
134.5;159.3490618
135.5;159.9571223
136.5;160.5632969
137.5;161.1659545
138.5;161.7634371
139.5;162.3540831
140.5;162.9362629
141.5;163.5084028
142.5;164.0690181
143.5;164.6167234
144.5;165.1502647
145.5;165.6685285
146.5;166.1705539
147.5;166.6555396
148.5;167.1228459
149.5;167.5719943
150.5;168.0026622
151.5;168.4146759
152.5;168.8080012
153.5;169.1827317
154.5;169.5390766
155.5;169.8773471
156.5;170.1979436
157.5;170.5013414
158.5;170.7880784
159.5;171.0587419
160.5;171.3139575
161.5;171.5543778
162.5;171.780673
163.5;171.9935219
164.5;172.1936047
165.5;172.3815959
166.5;172.5581591
167.5;172.7239426
168.5;172.8795764
169.5;173.0256638
170.5;173.1627906
171.5;173.2915138
172.5;173.4123635
173.5;173.5258431
174.5;173.6324287
175.5;173.7325694
176.5;173.8266863
177.5;173.9151788
178.5;173.9984185
179.5;174.0767538
180.5;174.1505102
181.5;174.2199918
182.5;174.2854819
183.5;174.3472447
184.5;174.405526
185.5;174.4605545
186.5;174.5125428
187.5;174.5616886
188.5;174.6081757
189.5;174.6521747
190.5;174.6938442
191.5;174.7333314
192.5;174.7707732
193.5;174.8062967
194.5;174.8400201
195.5;174.8720532
196.5;174.902498
197.5;174.9314494
198.5;174.9589959
199.5;174.9852197
200.5;175.0101973
201.5;175.034
202.5;175.0566944
203.5;175.0783424
204.5;175.099002
205.5;175.1187272
206.5;175.1375685
207.5;175.155573
208.5;175.1727851
209.5;175.1892459
210.5;175.2049944
211.5;175.2200667
212.5;175.2344971
213.5;175.2483174
214.5;175.2615577
215.5;175.2742464
216.5;175.2864101
217.5;175.2980736
218.5;175.3092608
219.5;175.3199938
220.5;175.3302936
221.5;175.3401801
222.5;175.349672
223.5;175.358787
224.5;175.367542
225.5;175.3759527
226.5;175.3840343
227.5;175.391801
228.5;175.3992664
229.5;175.4064433
230.5;175.4133439
231.5;175.4199799
232.5;175.4263623
233.5;175.4325015
234.5;175.4384076
235.5;175.4440902
236.5;175.4495583
237.5;175.4548206
238.5;175.4598853
